inst_id,name,city,district,org_type,inst_kind,address,phone,website,approved_capacity,enrolled,staff_count,teacher_count,status,child_service,data_sources
KA7D64C1378,新北市中和區景新國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,景新街467巷37號,(02)29448021#860861862,http://www.jsps.ntpc.edu.tw/kindergarten,212,,,,,無,官方主檔
K6CAE8696AA,新北市中和區秀山國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,立人街2號,(02)29434353#870,https://sites.google.com/mail.ssps.ntpc.edu.tw/shankid/%E9%A6%96%E9%A0%81,210,,,,,無,官方主檔
K1621F08E4B,新北市中和區積穗國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,員山路154號,(02)32347679#11,https://www.tjsps.ntpc.edu.tw/p/403-1000-71.php,120,,,,,無,官方主檔
K73EFA43EEA,新北市中和區自強國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,莒光路200號,(02)29557936#860,http://www.jcps.ntpc.edu.tw/default.asp,210,,,,,無,官方主檔
K707FFC755D,新北市中和區興南國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,興南路1段135巷24號,(02)29422349#870,,166,,,,,無,官方主檔
KB822FF3AB6,新北市中和區錦和國民小學附設幼兒園,新北市,中和區,公立,國小附設幼兒園,圓通路292號,(02)22479495#250,https://www.facebook.com/profile.php?id=61552806609489&mibextid=JRoKGi,196,,,,,無,官方主檔
KD6A7087AF1,新北市佳和非營利幼兒園(委託康寧學校財團法人康寧大學辦理),新北市,中和區,非營利,獨立幼兒園,中山路二段64巷9之1號,(02)22451106,https://pse.is/5bn585,106,98,13,10,,無,官方主檔＋決算報告
K15CCE45A4E,新北市山北非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,中和區,非營利,獨立幼兒園,莊敬路49巷29弄2號2-3樓,(02)2246-8097,,90,86,13,10,,無,官方主檔＋決算報告
K586CD570BE,新北市私立中仁幼兒園,新北市,中和區,私立,獨立幼兒園,民享街92巷19.21.23號1樓,(02)22221088,,120,,,,,無,官方主檔
K190905C24D,新北市私立中和松柏幼兒園,新北市,中和區,私立,獨立幼兒園,國光街112巷38號、40號、42號,(02)29522578,,60,,,,,無,官方主檔
K43CF89AF84,新北市私立佳南幼兒園,新北市,中和區,私立,獨立幼兒園,民安街42巷32號,(02)22219996,,60,,,,,無,官方主檔
K22A891A515,新北市私立偉恩幼兒園,新北市,中和區,私立,獨立幼兒園,華順街103巷1號,(02)29551153,http://www.wayne.url.tw,90,,,,,無,官方主檔
KD6E948710C,新北市私立兆元幼兒園,新北市,中和區,私立,獨立幼兒園,中和市復興路280巷46弄3、4、5號,0966123177,,50,,,,,無,官方主檔
K8CCD4D19BE,新北市私立創意蘋果幼兒園,新北市,中和區,私立,獨立幼兒園,圓通路367巷2號2樓,(02)22460906,http://mypaper.pchome.com.tw/c_apple,46,,,,,無,官方主檔
K57ACAE2FC0,新北市私立勝利幼兒園,新北市,中和區,私立,獨立幼兒園,新生街186巷5弄13號,(02)22229810,,79,,,,,無,官方主檔
K86F54DE7E6,新北市私立嘉嘉幼兒園,新北市,中和區,私立,獨立幼兒園,中安街188號1~2樓,(02)86608026,,109,,,,,無,官方主檔
K787348E85A,新北市私立嘉煌幼兒園,新北市,中和區,私立,獨立幼兒園,中山路2段63、65號各1、2、3樓,(02)22446566,,80,,,,,無,官方主檔
K719BCE427C,新北市私立奧林匹克幼兒園,新北市,中和區,私立,獨立幼兒園,連城路533號2樓,(02)22221800,,110,,,,,無,官方主檔
K8F785A517F,新北市私立安安堡幼兒園,新北市,中和區,私立,獨立幼兒園,"橋和路298號1,2樓",(02)22408376,http://www.shop2000.com.tw/ananbao//,32,,,,,無,官方主檔
KD38974C4F4,新北市私立安欣幼兒園,新北市,中和區,私立,獨立幼兒園,民德路358號1樓,(02)29530541,,30,,,,,無,官方主檔
K1DDF2B40D7,新北市私立安特幼兒園,新北市,中和區,私立,獨立幼兒園,景平路431巷1號1樓、3號1~2樓,(02)22477523,,30,,,,,無,官方主檔
KD01E40E5AC,新北市私立宏仁蒙特梭利幼兒園,新北市,中和區,私立,獨立幼兒園,景德街13號1樓,(02)29409966,www.29409966.com,30,,,,,無,官方主檔
K361AE845DF,新北市私立實踐幼兒園,新北市,中和區,私立,獨立幼兒園,中山路2段312巷45弄9號、11號、13號、35號、37號1樓,(02)22471488,,130,,,,,無,官方主檔
K5F4356EF0B,新北市私立實踐菁英幼兒園,新北市,中和區,私立,獨立幼兒園,中山路2段332巷76號1樓,(02)22475433,,60,,,,,無,官方主檔
KF19E0F124F,新北市私立小博士幼兒園,新北市,中和區,私立,獨立幼兒園,"中正路792號1,2,3樓,800號2樓之3",(02)22287342,,255,,,,,無,官方主檔
K352BB09DB5,新北市私立小小幼兒園,新北市,中和區,私立,獨立幼兒園,"大勇街60巷16號1樓,18號1樓,16之1號",(02)86681089,,30,,,,,,官方主檔
K2B71C96F48,新北市私立巧可麗巧新幼兒園,新北市,中和區,私立,獨立幼兒園,景平路509號1、2樓,(02)82453686,,83,,,,,無,官方主檔
KF025D04584,新北市私立巨星幼兒園,新北市,中和區,私立,獨立幼兒園,光華街100號、102號及106號1樓,(02)82455738,,59,,,,,無,官方主檔
K73E2D735AF,新北市私立布朗尼幼兒園,新北市,中和區,私立,獨立幼兒園,中正路25號1~2樓、27號1~2樓、29號1~2樓、31號1~2樓,(02)22448900,,130,,,,,無,官方主檔
KE20881DB65,新北市私立底格里思幼兒園,新北市,中和區,私立,獨立幼兒園,中正路675號1~2樓,(02)82266588,,139,,,,,無,官方主檔
K087FF162C5,新北市私立弘儒幼兒園,新北市,中和區,私立,獨立幼兒園,宜安路56之1號1樓,(02)29435789,,30,,,,,無,官方主檔
K8284E799A6,新北市私立弘恩幼兒園,新北市,中和區,私立,獨立幼兒園,員山路406號1~2樓,(02)82218028,,36,,,,,無,官方主檔
KF0122015EA,新北市私立忠合幼兒園,新北市,中和區,私立,獨立幼兒園,秀朗路3段10巷14弄110號,(02)29444892,http://jongher.pckids.com.tw/,75,,,,,無,官方主檔
KA89D1A25C9,新北市私立慈德幼兒園,新北市,中和區,私立,獨立幼兒園,立德街30號1、2、3樓,(02)22227098,,180,,,,,無,官方主檔
KCBE7C40E5E,新北市私立慈祐幼兒園,新北市,中和區,私立,獨立幼兒園,建三路12號,(02)22227028,,120,,,,,無,官方主檔
KC2CAEC66AC,新北市私立成真幼兒園,新北市,中和區,私立,獨立幼兒園,圓通路160號2樓,(02)82451215,http://chengjen.52school.com.tw/,85,,,,,無,官方主檔
KA69B7976CE,新北市私立文大幼兒園,新北市,中和區,私立,獨立幼兒園,員山路428號1及2樓,(02)22225178,,45,,,,,,官方主檔
KD87772CCE5,新北市私立新天地國際蒙特梭利幼兒園,新北市,中和區,私立,獨立幼兒園,景安路49號1、2樓,(02)29477317,,56,,,,,無,官方主檔
KC634D319F0,新北市私立新時代幼兒園,新北市,中和區,私立,獨立幼兒園,莒光路120巷14號1~2樓、16號1~2樓,(02)29585161,,32,,,,,無,官方主檔
KDABE9F2532,新北市私立日光幼兒園,新北市,中和區,私立,獨立幼兒園,中正路80號2樓之1,(02)22462222,,188,,,,,無,官方主檔
K7BD3512809,新北市私立春池幼兒園,新北市,中和區,私立,獨立幼兒園,宜安路118巷2號1樓及112號2樓、2樓之1、2樓之2、2樓之3,(02)32338909#115,www.spring-pond.org/pongo,108,,,,,無,官方主檔
K6DA7696008,新北市私立時代幼兒園,新北市,中和區,私立,獨立幼兒園,莒光路84巷22號1樓、24號1樓,(02)29585161,,55,,,,,無,官方主檔
K451AD7CD0F,新北市私立普林斯頓幼兒園,新北市,中和區,私立,獨立幼兒園,中正路839巷31號,(02)82212186,www.princeton-art.com.tw,58,,,,,無,官方主檔
K30C037C68B,新北市私立景光幼兒園,新北市,中和區,私立,獨立幼兒園,"景新街467巷35弄16,18號各1樓",(02)29427833,,40,,,,,無,官方主檔
KE61DF46FEE,新北市私立景平幼兒園,新北市,中和區,私立,獨立幼兒園,和平街54巷1弄4.6號,(02)29431030,,60,,,,,無,官方主檔
KD39D6D26BD,新北市私立景新幼兒園,新北市,中和區,私立,獨立幼兒園,景新街231之6號1樓,(02)29408146,,40,,,,,無,官方主檔
K76BCB9AC58,新北市私立格林幼兒園,新北市,中和區,私立,獨立幼兒園,興南路一段117巷1弄1及3號1樓、107號1樓、107-1號2樓、109號1樓、109-1號2樓,(02)29470979,,100,,,,,無,官方主檔
K21A43D6666,新北市私立森堡幼兒園,新北市,中和區,私立,獨立幼兒園,"保健路123號1、2樓,125號1樓",(02)29496007,,40,,,,,無,官方主檔
K9CDCC4A94A,新北市私立椰林幼兒園,新北市,中和區,私立,獨立幼兒園,中和市安平路68號1樓及夾層,(02)29489587,,29,,,,,無,官方主檔
KDE9BBCA86E,新北市私立欣明幼兒園,新北市,中和區,私立,獨立幼兒園,圓通路294巷11弄4、6號,(02)22471557,,50,,,,,無,官方主檔
KE10B2B3BCB,新北市私立民德義泉幼兒園,新北市,中和區,私立,獨立幼兒園,民德路198號1、2、3樓,(02)29628198,http://www.yi-chuan.com.tw/,39,,,,,無,官方主檔
K3E40793122,新北市私立民治園幼兒園,新北市,中和區,私立,獨立幼兒園,"民治街4號1樓,4-1號1樓",(02)22236161,,112,,,,,無,官方主檔
KE3E1252D31,新北市私立民治藝術幼兒園,新北市,中和區,私立,獨立幼兒園,民治街4號2樓,(02)22232690,,60,,,,,無,官方主檔
K1E3EBE08F2,新北市私立永愛幼兒園,新北市,中和區,私立,獨立幼兒園,秀朗路三段128巷12弄5號及7號1、2樓,(02)29423775,yungai168@yahoo.com.tw,120,,,,,無,官方主檔
KE0ADA8FCBA,新北市私立沐野幼兒園,新北市,中和區,私立,獨立幼兒園,復興路55號1樓、2樓,(02)29401433,bubbledragon.urb.com.tw,30,,,,,無,官方主檔
KA962A1A9F7,新北市私立白兔幼兒園,新北市,中和區,私立,獨立幼兒園,"中山路二段2巷77,79號",(02)22439923,http://rabbit.kidz.com.tw,60,,,,,無,官方主檔
KD158441EF7,新北市私立真理蒙特梭利幼兒園,新北市,中和區,私立,獨立幼兒園,興南路一段34巷2號1、2、3樓,(02)29495671,新北市中和區興南路一段34巷2號,93,,,,,無,官方主檔
KBE319CF53A,新北市私立福樂幼兒園,新北市,中和區,私立,獨立幼兒園,中興街200號,(02)22421777,http://forla.topschool.tw,180,,,,,無,官方主檔
K613EF42A9E,新北市私立禾芮幼兒園,新北市,中和區,私立,獨立幼兒園,員山路320號1、2樓,(02)22225300,,23,,,,,無,官方主檔
KB49FF8FA20,新北市私立聖中幼兒園,新北市,中和區,私立,獨立幼兒園,新生街166巷、18、20號、20之1號,(02)22210606,,50,,,,,,官方主檔
KA4C0FFD38C,新北市私立育心寶貝幼兒園,新北市,中和區,私立,獨立幼兒園,連城路389巷11號1樓,(02)22229322,,38,,,,,無,官方主檔
KDF604CED25,新北市私立育才幼兒園,新北市,中和區,私立,獨立幼兒園,景新街48號1、2樓及2樓之1,(02)22463876,,80,,,,,無,官方主檔
KA90A923816,新北市私立興南幼兒園,新北市,中和區,私立,獨立幼兒園,景新街347號2樓,(02)89421996,,65,,,,,,官方主檔
K946CF0F5FB,新北市私立芫銘幼兒園,新北市,中和區,私立,獨立幼兒園,大勇街25巷29弄4號1樓,(02)29460022,,40,,,,,無,官方主檔
K447F9C4A9A,新北市私立茁壯園中和幼兒園,新北市,中和區,私立,獨立幼兒園,民生街8號1樓、2樓,(02)89513859,,120,,,,,無,官方主檔
KE65D3E7EC8,新北市私立華人幼兒園,新北市,中和區,私立,獨立幼兒園,大仁街10巷52號,(02)29416158,,60,,,,,無,官方主檔
KAF3DFA8F6E,新北市私立華登幼兒園,新北市,中和區,私立,獨立幼兒園,景平路505號1樓及505之1號2樓,(02)22421568,,36,,,,,無,官方主檔
KE56EABA4DD,新北市私立謙禧幼兒園,新北市,中和區,私立,獨立幼兒園,中山路二段64巷12弄1號1樓,(02)22493787,新北市中和區中山路二段64巷12弄1號,25,,,,,無,官方主檔
K6273D9ADB4,新北市私立貝吉堡幼兒園,新北市,中和區,私立,獨立幼兒園,錦和路203巷1號、203巷1號2樓(門牌整編含201號、201之1號),(02)22492208,,60,,,,,無,官方主檔
KC0B6DA53BB,新北市私立辰修幼兒園,新北市,中和區,私立,獨立幼兒園,復興路280巷3弄7號、9號,(02)2246-5115,新北市中和區復興路280巷3弄7號,34,,,,,無,官方主檔
K7679CE4F3D,新北市私立迪仕尼幼兒園,新北市,中和區,私立,獨立幼兒園,忠孝街57號1樓、57之1號1樓,(02)29416544,,32,,,,,無,官方主檔
K89BBE1DE52,新北市私立連城幼兒園,新北市,中和區,私立,獨立幼兒園,連城路537號,(02)22259936,,120,,,,,無,官方主檔
K7D977A4D4E,新北市私立逸德幼兒園,新北市,中和區,私立,獨立幼兒園,宜安路26巷1號1樓,(02)29460739,,34,,,,,無,官方主檔
K8D89087028,新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,中和區,非營利,獨立幼兒園,民安街66號1、2樓,(02)32340533,,196,164,22,17,,無,官方主檔＋決算報告
K1550F0CB46,新北市立中和國民中學附設幼兒園,新北市,中和區,公立,國中附設幼兒園,興南路二段三巷十七號,(02)29422270#295,http://www.chjhs.ntpc.edu.tw/,240,,,,,無,官方主檔
K4FBB3440AB,新北市立中和幼兒園,新北市,中和區,公立,獨立幼兒園,南山路236號3樓,(02)89423942,http://daycare.ntpc.edu.tw/web/zhonghe/,105,,,,,無,官方主檔
K2567289C79,新北市立中和幼兒園慈光分班,新北市,中和區,公立,獨立幼兒園,民德路311號1樓,(02)29540289,,81,,,,,無,官方主檔
K21AEC6250D,新北市立中和幼兒園碧湖分班,新北市,中和區,公立,獨立幼兒園,圓通路367巷15-1號1~3樓,(02)22478784,,90,,,,,無,官方主檔
K08F4B3A5FE,新北市立中和幼兒園飛駝分班,新北市,中和區,公立,獨立幼兒園,忠孝街48號,(02)29409056,,48,,,,,無,官方主檔
K8B84F4F279,新北市立漳和國民中學附設幼兒園,新北市,中和區,公立,國中附設幼兒園,廣福路39號,(02)22488616#252,https://www.chjh.ntpc.edu.tw,210,,,,,無,官方主檔
K7FB2C53CDA,新北市立自強國民中學附設幼兒園,新北市,中和區,公立,國中附設幼兒園,莒光路191號,(02)22259469#850,http://tw.class.uschoolnet.com/class/?csid=css000000157818,212,,,,,無,官方主檔
KE4FA9EF42D,財團法人新北市私立竹林高級中學附設新北市私立竹林幼兒園,新北市,中和區,私立,高中職大專附設幼兒園,華新街143巷12之1號1、2樓,(02)29469271,http://www.clsh.ntpc.edu.tw/kidtest,224,,,,,無,官方主檔
KA287B70950,國防部陸軍司令部第六軍團指揮部前鋒職場互助教保服務中心(委託財團法人三之三生命教育基金會辦理),新北市,五股區,私立,職場互助教保服務中心,六合街41號、43號、45號,(02)22920266,,60,,,,,無,官方主檔
K3080325163,新北市五股區五股國民小學附設幼兒園,新北市,五股區,公立,國小附設幼兒園,成泰路二段49號,(02)22917191#842,http://tw.class.uschoolnet.com/class/?csid=css000000181847,106,,,,,無,官方主檔
KCE34BCC88F,新北市五股區德音國民小學附設幼兒園,新北市,五股區,公立,國小附設幼兒園,明德路2號,(02)22924152#890,http://163.20.119.103/班級網頁/幼稚園/index.html,60,,,,,無,官方主檔
K3A9817F640,新北市五股區成州國民小學附設幼兒園,新北市,五股區,公立,國小附設幼兒園,成泰路三段493號,(02)22933613#701,http://tw.pre.uschoolnet.com/school/cjoes-tpc,76,,,,,無,官方主檔
KF925C4BC21,新北市五股區更寮國民小學附設幼兒園,新北市,五股區,公立,國小附設幼兒園,四維路2號,(02)29824591#600,http://www.glps.ntpc.edu.tw/default.asp,60,,,,,無,官方主檔
K7AC90795EF,新北市私立優質幼兒園,新北市,五股區,私立,獨立幼兒園,五福路105號1樓、107號1樓,(02)22929989,,32,,,,,無,官方主檔
KEB974899B2,新北市私立威爾斯幼兒園,新北市,五股區,私立,獨立幼兒園,中興路4段48巷15號2樓,(02)82922085,,150,,,,,無,官方主檔
KE7CE3F8CB1,新北市私立學華幼兒園,新北市,五股區,私立,獨立幼兒園,工商路164號1、2樓,(02)82957120,,60,,,,,無,官方主檔
K9C58A22768,新北市私立小百科幼兒園,新北市,五股區,私立,獨立幼兒園,西雲路249號1樓,(02)22931944,,28,,,,,無,官方主檔
KC735BA2AC6,新北市私立強生幼兒園,新北市,五股區,私立,獨立幼兒園,西雲路231號1樓233號1樓,(02)22933223,,38,,,,,無,官方主檔
K6F072E7F46,新北市私立德寶幼兒園,新北市,五股區,私立,獨立幼兒園,水碓路16巷33號1樓,(02)22912201,,70,,,,,無,官方主檔
KFB595753C8,新北市私立成泰幼兒園,新北市,五股區,私立,獨立幼兒園,成泰路2段91巷17號1樓,(02)22942436,,38,,,,,無,官方主檔
K222F0DFE5B,新北市私立振鋒幼兒園,新北市,五股區,私立,獨立幼兒園,明德路73之1號1樓及73號1、2、3樓,(02)22917325,,150,,,,,無,官方主檔
K9FF6A24118,新北市私立文愛幼兒園,新北市,五股區,私立,獨立幼兒園,民義路一段112號,(02)82956400,,90,,,,,無,官方主檔
KA15150FBF9,新北市私立新邦仁幼兒園,新北市,五股區,私立,獨立幼兒園,登林路81之52號1、2樓,(02)22926788,,56,,,,,有，人數：19,官方主檔
K9E6C104C9F,新北市私立星辰幼兒園,新北市,五股區,私立,獨立幼兒園,成泰路3段577巷61號,(02)22912731,,90,,,,,無,官方主檔
K76DFF4A130,新北市私立溫德爾幼兒園,新北市,五股區,私立,獨立幼兒園,成泰路一段132號1、2、3樓,(02)22918181,,300,,,,,有，人數：20,官方主檔
K0C14525AD7,新北市私立維珍妮幼兒園,新北市,五股區,私立,獨立幼兒園,西雲路288號1樓,(02)22933212,,40,,,,,無,官方主檔
K978B1C37D9,新北市私立聖雅幼兒園,新北市,五股區,私立,獨立幼兒園,成泰路3段377號1樓、377號之1(2樓),(02)22922230,,48,,,,,無,官方主檔
